"id","group","name","type","kanji.name","kana.name","lat.d","lat.m","lon.d","lon.m","height","rem1","rem2","rem3","rem4","rem5"
927,61,"Chii","a1","知井","チイ",35,19.3,135,38.8,250,"","","",NA,NA
928,61,"Keihoku","a1","京北","ケイホク",35,10.9,135,39.7,260,"","","",NA,NA
965,61,"Taiza","a1","間人","タイザ",35,44.2,135,5.2,42,"","","",NA,NA
966,61,"Honjou","a1","本庄","ホンジョウ",35,15.6,135,23.7,95,"2005年10月2日までの地点名「和知」","","",NA,NA
1025,61,"Nagaokakyou","a1","長岡京","ナガオカキョウ",34,55.8,135,40.7,71,"","","",NA,NA
1160,61,"Mutsuyori","a1","睦寄","ムツヨリ",35,22.9,135,27.2,175,"2012年11月29日までの地点名「故屋岡」","","",NA,NA
1303,61,"Miyama","a1","美山","ミヤマ",35,16.5,135,33,200,"","","",NA,NA
1378,61,"Shuuchi","a1","須知","シュウチ",35,10.6,135,25.2,150,"","","",NA,NA
1379,61,"Mitake","a1","三岳","ミタケ",35,22,135,3,118,"","","",NA,NA
1380,61,"Ayabe","a1","綾部","アヤベ",35,17.6,135,15.5,51,"","","",NA,NA
1383,61,"Miwa","a1","三和","ミワ",35,13,135,13.9,105,"","","",NA,NA
1641,61,"Sakaura","a1","坂浦","サカウラ",35,25.1,135,5.2,223,"","","",NA,NA
600,62,"Nose","a1","能勢","ノセ",34,56.9,135,27.3,235,"","","",NA,NA
601,62,"Minoo","a1","箕面","ミノオ",34,50.3,135,30.2,96,"","","",NA,NA
602,62,"Toyonaka","a1","豊中","トヨナカ",34,47,135,26.3,12,"","","",NA,NA
47772,62,"Oosaka","s1","大阪","オオサカ",34,40.9,135,31.1,23,"","","",NA,NA
604,62,"Ikomayama","a1","生駒山","イコマヤマ",34,40.5,135,40.6,626,"","","",NA,NA
605,62,"Kawachinagano","a1","河内長野","カワチナガノ",34,25.4,135,32.6,160,"","","",NA,NA
606,62,"Kumatori","a1","熊取","クマトリ",34,23.1,135,21,68,"","","",NA,NA
1062,62,"Sakai","a1","堺","サカイ",34,33.3,135,29.1,20,"","","",NA,NA
1065,62,"Hirakata","a1","枚方","ヒラカタ",34,48.5,135,40.3,26,"","","",NA,NA
1470,62,"Yao","a1","八尾","ヤオ",34,35.8,135,36,10,"","","",NA,NA
1471,62,"Kankuujima","a1","関空島","カンクウジマ",34,26,135,13.9,5,"","","",NA,NA
1602,62,"Ibaraki","a1","茨木","イバラキ",34,51.6,135,33.6,78,"","","",NA,NA
607,63,"Kasumi","a1","香住","カスミ",35,37.5,134,37.6,5,"","","",NA,NA
608,63,"Onsen","a1","温泉","オンセン",35,31.7,134,28.8,233,"","","",NA,NA
609,63,"Mikawayama","a1","三川山","ミカワヤマ",35,32.7,134,38.2,875,"","","",NA,NA
47747,63,"Toyooka","s1","豊岡","トヨオカ",35,32.1,134,49.3,3.4,"","","",NA,NA
611,63,"Youka","a1","八鹿","ヨウカ",35,23.9,134,44.4,183,"","","",NA,NA
612,63,"Wadayama","a1","和田山","ワダヤマ",35,19.4,134,50.9,80,"","","",NA,NA
613,63,"Ikuno","a1","生野","イクノ",35,10,134,47.5,320,"","","",NA,NA
614,63,"Kaibara","a1","柏原","カイバラ",35,8.2,135,3.9,98,"","","",NA,NA
615,63,"Ichinomiya","a1","一宮","イチノミヤ",35,5.8,134,35.1,195,"","","",NA,NA
616,63,"Kasagatayama","a1","笠形山","カサガタヤマ",35,3.2,134,50.2,580,"","","",NA,NA
617,63,"Sayou","a1","佐用","サヨウ",35,1,134,22.1,120,"","","",NA,NA
618,63,"Shitsukawa","a1","後川","シツカワ",35,1.5,135,17.6,330,"1989年12月31日までの地点名「羽束川」","","",NA,NA
619,63,"Kamigoori","a1","上郡","カミゴオリ",34,51.5,134,22.4,20,"","","",NA,NA
620,63,"Matobayama","a1","的場山","マトバヤマ",34,52.3,134,31.6,260,"","","",NA,NA
47769,63,"Himeji","s1","姫路","ヒメジ",34,50.3,134,40.2,38.2,"","","",NA,NA
622,63,"Najio","a1","名塩","ナジオ",34,49.8,135,17.6,168,"","","",NA,NA
623,63,"Rokkousan","a1","六甲山","ロッコウサン",34,45.8,135,16.2,620,"","","",NA,NA
624,63,"Ieshima","a1","家島","イエシマ",34,40.3,134,31.6,88,"","","",NA,NA
625,63,"Akashi","a1","明石","アカシ",34,41.2,134,52.6,3,"","","",NA,NA
47770,63,"Koube","s1","神戸","コウベ",34,41.8,135,12.7,5.3,"","","",NA,NA
47776,63,"Sumoto","s1","洲本","スモト",34,20.3,134,54.3,109.3,"","","",NA,NA
628,63,"Fukura","a1","福良","フクラ",34,15.6,134,42.5,35,"","","",NA,NA
956,63,"Nishiwaki","a1","西脇","ニシワキ",34,59.9,134,59.8,72,"","","",NA,NA
967,63,"Ooya","a1","大屋","オオヤ",35,19.9,134,39.9,150,"","","",NA,NA
968,63,"Fukusaki","a1","福崎","フクサキ",34,57,134,44.9,72,"","","",NA,NA
969,63,"Sanda","a1","三田","サンダ",34,53.7,135,12.7,150,"","","",NA,NA
970,63,"Gunge","a1","郡家","グンゲ",34,28,134,50.9,5,"","","",NA,NA
977,63,"Uwanokougen","a1","兎和野高原","ウワノコウゲン",35,25.9,134,35,540,"2007年1月15日までの地点名「村岡」","","",NA,NA
1227,63,"Miki","a1","三木","ミキ",34,46.6,135,0.8,145,"","","",NA,NA
1337,63,"Nandan","a1","南淡","ナンダン",34,13.1,134,43.2,5,"","","",NA,NA
1448,63,"Awajichou","a1","淡路町","アワジチョウ",34,35.3,135,1,3,"","","",NA,NA
1449,63,"Ashiya","a1","芦屋","アシヤ",34,44.5,135,18.4,50,"","","",NA,NA
1450,63,"Koubeshioya","a1","神戸塩屋","コウベシオヤ",34,38.5,135,4.5,60,"","","",NA,NA
1587,63,"Koubekuukou","a1","神戸空港","コウベクウコウ",34,37.9,135,13.4,7,"","","",NA,NA
1588,63,"Nishinomiya","a1","西宮","ニシノミヤ",34,45,135,20.1,38,"","","",NA,NA
47780,64,"Nara","s1","奈良","ナラ",34,41.6,135,49.6,104.4,"","","",NA,NA
630,64,"Hari","a1","針","ハリ",34,36.3,135,57.2,468,"","","",NA,NA
631,64,"Tawaramoto","a1","田原本","タワラモト",34,33.3,135,47.1,50,"","","",NA,NA
632,64,"Soni","a1","曽爾","ソニ",34,31.3,136,9.5,610,"","","",NA,NA
633,64,"Oouda","a1","大宇陀","オオウダ",34,29.3,135,55.9,349,"","","",NA,NA
634,64,"Takamiyama","a1","高見山","タカミヤマ",34,25.6,136,5.1,1190,"","","",NA,NA
635,64,"Gojou","a1","五條","ゴジョウ",34,22.8,135,43.8,190,"","","",NA,NA
636,64,"Tentsuji","a1","天辻","テンツジ",34,13.6,135,43.7,897,"","","",NA,NA
637,64,"Sanjougatake","a1","山上ケ岳","サンジョウガタケ",34,15.9,135,55.9,1485,"","","",NA,NA
638,64,"Koujindake","a1","荒神岳","コウジンダケ",34,9.4,135,39.4,1242,"","","",NA,NA
639,64,"Hidegatake","a1","日出岳","ヒデガタケ",34,11.1,136,6.5,1695,"","","",NA,NA
640,64,"Uenoji","a1","上野地","ウエノジ",34,5.8,135,46.3,140,"","","",NA,NA
641,64,"Tamakiyama","a1","玉置山","タマキヤマ",33,55.6,135,49.8,1077,"","","",NA,NA
957,64,"Kamikitayama","a1","上北山","カミキタヤマ",34,8.2,136,0.3,334,"","","",NA,NA
1228,64,"Kazeya","a1","風屋","カゼヤ",34,2.7,135,47.2,301,"","","",NA,NA
1366,64,"Takami","a1","高見","タカミ",34,25.4,136,4.3,830,"","","",NA,NA
1376,64,"Katsuragi","a1","葛城","カツラギ",34,29.3,135,42.2,141,"2004年9月30日までの地点名「当麻」","","",NA,NA
1377,64,"Tsubosaka","a1","壷坂","ツボサカ",34,25.4,135,48.6,360,"","","",NA,NA
1439,64,"Yoshino","a1","吉野","ヨシノ",34,22.7,135,54,188,"","","",NA,NA
1619,64,"Tenkawa","a1","天川","テンカワ",34,16.2,135,53,840,"","","",NA,NA
1649,64,"Shimokitayama","a1","下北山","シモキタヤマ",34,0.2,135,58,249,"","","",NA,NA
642,65,"Katsuragisan","a1","葛城山","カツラギサン",34,20.8,135,26.2,840,"","","",NA,NA
47777,65,"Wakayama","s1","和歌山","ワカヤマ",34,13.7,135,9.8,13.9,"","","",NA,NA
644,65,"Iwade","a1","岩出","イワデ",34,15.5,135,19.2,25,"","","",NA,NA
645,65,"Kouyasan","a1","高野山","コウヤサン",34,13.3,135,35.4,795,"","","",NA,NA
646,65,"Gomadanzan","a1","護摩壇山","ゴマダンザン",34,2.4,135,34,1130,"","","",NA,NA
647,65,"Gobou","a1","御坊","ゴボウ",33,53.8,135,9.5,4,"","","",NA,NA
648,65,"Toragaminetouge","a1","虎ケ峰峠","トラガミネトウゲ",33,51.2,135,27.3,607,"","","",NA,NA
649,65,"Shinguu","a1","新宮","シングウ",33,41.2,135,58.2,18,"","","",NA,NA
650,65,"Shirahama","a1","白浜","シラハマ",33,40.7,135,20.8,32,"","","",NA,NA
651,65,"Hikigawa","a1","日置川","ヒキガワ",33,36.3,135,28.8,17,"","","",NA,NA
47778,65,"Shionomisaki","s1","潮岬","シオノミサキ",33,27,135,45.4,67.5,"","","",NA,NA
971,65,"Kurisugawa","a1","栗栖川","クリスガワ",33,47.5,135,30.8,160,"","","",NA,NA
978,65,"Yuasa","a1","湯浅","ユアサ",34,2.1,135,10.9,8,"","","",NA,NA
1063,65,"Shimizu","a1","清水","シミズ",34,5.2,135,25.5,240,"1979年1月8日までの地点名「八幡」","","",NA,NA
1074,65,"Honguu","a1","本宮","ホングウ",33,50.2,135,46.4,60,"","","",NA,NA
1089,65,"Ryuujin","a1","龍神","リュウジン",33,56.7,135,33.4,410,"1997年7月31日までの地点名「竜神」","","",NA,NA
1172,65,"Irokawa","a1","色川","イロカワ",33,40.5,135,50.9,275,"","","",NA,NA
1342,65,"Katsuragi","a1","かつらぎ","カツラギ",34,18.6,135,31.7,142,"","","",NA,NA
1347,65,"Nishikawa","a1","西川","ニシカワ",33,38.3,135,42.6,150,"","","",NA,NA
1457,65,"Tomogashima","a1","友ケ島","トモガシマ",34,16.8,135,0,43,"","","",NA,NA
1485,65,"Kawabe","a1","川辺","カワベ",33,53.6,135,13,84,"","","",NA,NA
1589,65,"Nankishirahama","a1","南紀白浜","ナンキシラハマ",33,39.7,135,21.8,89,"","","",NA,NA
653,66,"Oozorayama","a1","大空山","オオゾラヤマ",35,11.8,133,49.2,1040,"","","",NA,NA
654,66,"Nagisan","a1","那岐山","ナギサン",35,9.5,134,10.8,960,"","","",NA,NA
655,66,"Imaoka","a1","今岡","イマオカ",35,5.9,134,19.5,207,"2005年3月31日までの地点名「古町」","","",NA,NA
656,66,"Kuse","a1","久世","クセ",35,4.1,133,45.2,144,"","","",NA,NA
47756,66,"Tsuyama","s1","津山","ツヤマ",35,3.8,134,0.5,145.7,"","","",NA,NA
658,66,"Niimi","a1","新見","ニイミ",34,56.6,133,31.1,393,"","","",NA,NA
659,66,"Amagoyama","a1","天子山","アマゴヤマ",34,59.3,133,52.7,646,"","","",NA,NA
660,66,"Akaiwa","a1","赤磐","アカイワ",34,55.1,134,4.9,56,"2007年2月26日までの地点名「周匝」","","",NA,NA
661,66,"Jinyama","a1","陣山","ジンヤマ",34,49.7,133,31.4,529,"","","",NA,NA
662,66,"Oohirayama","a1","大平山","オオヒラヤマ",34,53.7,133,42.3,685,"","","",NA,NA
663,66,"Fukuwatari","a1","福渡","フクワタリ",34,52,133,54.2,63,"","","",NA,NA
664,66,"Wake","a1","和気","ワケ",34,48.9,134,11,35,"","","",NA,NA
665,66,"Saya","a1","佐屋","サヤ",34,41.1,133,26.7,390,"","","",NA,NA
666,66,"Yakage","a1","矢掛","ヤカゲ",34,37,133,37.1,18,"","","",NA,NA
47768,66,"Okayama","s1","岡山","オカヤマ",34,39.6,133,55,2.8,"","","",NA,NA
668,66,"Mushiage","a1","虫明","ムシアゲ",34,40.9,134,12.4,10,"","","",NA,NA
669,66,"Kurashiki","a1","倉敷","クラシキ",34,35.4,133,46.1,3,"","","",NA,NA
670,66,"Tamano","a1","玉野","タマノ",34,29.2,133,57,2,"","","",NA,NA
919,66,"Kasaoka","a1","笠岡","カサオカ",34,30.1,133,29.7,0,"","","",NA,NA
929,66,"Shimoazae","a1","下呰部","シモアザエ",34,57.9,133,37.7,180,"","","",NA,NA
930,66,"Takahashi","a1","高梁","タカハシ",34,47.5,133,36.6,60,"","","",NA,NA
1140,66,"Nagi","a1","奈義","ナギ",35,6.7,134,10.2,212,"","","",NA,NA
1328,66,"Kaminagata","a1","上長田","カミナガタ",35,17.8,133,43.5,430,"","","",NA,NA
1330,66,"Chiya","a1","千屋","チヤ",35,6.2,133,26.1,525,"","","",NA,NA
1371,66,"Onbara","a1","恩原","オンバラ",35,18,133,59.2,734,"","","",NA,NA
1531,66,"Nichiouji","a1","日応寺","ニチオウジ",34,45.4,133,51.3,239,"","","",NA,NA
1584,66,"Tomi","a1","富","トミ",35,10.7,133,48.3,480,"","","",NA,NA
1585,66,"Kibichuuou","a1","吉備中央","キビチュウオウ",34,49,133,42.3,340,"","","",NA,NA
1618,66,"Asahinishi","a1","旭西","アサヒニシ",34,57.7,133,48.7,230,"","","",NA,NA
671,67,"Dougoyama","a1","道後山","ドウゴヤマ",35,3.4,133,11.3,729,"","","",NA,NA
672,67,"Andayama","a1","安田山","アンダヤマ",34,55.3,132,48.9,638,"","","",NA,NA
673,67,"Inubushiyama","a1","犬伏山","イヌブシヤマ",34,48.3,132,36.9,786,"","","",NA,NA
674,67,"Miyoshi","a1","三次","ミヨシ",34,48.7,132,51,159,"","","",NA,NA
675,67,"Shoubara","a1","庄原","ショウバラ",34,51.6,133,1.4,300,"","","",NA,NA
676,67,"Ooasa","a1","大朝","オオアサ",34,46.1,132,27.8,385,"","","",NA,NA
677,67,"Kake","a1","加計","カケ",34,36.6,132,19.2,210,"","","",NA,NA
678,67,"Kaikenzan","a1","海見山","カイケンザン",34,36.4,132,28.7,805,"","","",NA,NA
679,67,"Jouge","a1","上下","ジョウゲ",34,41.6,133,7,384,"","","",NA,NA
680,67,"Uchiguroyama","a1","内黒山","ウチグロヤマ",34,35.8,132,10.6,987,"","","",NA,NA
681,67,"Sera","a1","世羅","セラ",34,35,133,3,350,"","","",NA,NA
682,67,"Egetaniyama","a1","恵下谷山","エゲタニヤマ",34,29.1,132,19.8,790,"","","",NA,NA
683,67,"Higashihiroshima","a1","東広島","ヒガシヒロシマ",34,25,132,42,224,"1989年11月29日までの地点名「西条」","","",NA,NA
47767,67,"Fukuyama","s1","福山","フクヤマ",34,26.8,133,14.8,1.9,"1970年4月16日までの地点名「松永」","","",NA,NA
47765,67,"Hiroshima","s1","広島","ヒロシマ",34,23.9,132,27.7,3.6,"","","",NA,NA
686,67,"Takehara","a1","竹原","タケハラ",34,19.8,132,58.9,5,"","","",NA,NA
687,67,"Ikuchijima","a1","生口島","イクチジマ",34,16.7,133,7.4,3,"2009年2月26日までの地点名「因島」","","",NA,NA
688,67,"Ootake","a1","大竹","オオタケ",34,13.3,132,13.2,1,"","","",NA,NA
47766,67,"Kure","s1","呉","クレ",34,14.4,132,33,3.5,"","","",NA,NA
690,67,"Kurahashi","a1","倉橋","クラハシ",34,5.5,132,29.3,3,"","","",NA,NA
947,67,"Takano","a1","高野","タカノ",35,2,132,54.1,570,"","","",NA,NA
948,67,"Toujou","a1","東城","トウジョウ",34,53.7,133,16.6,310,"","","",NA,NA
949,67,"Kouda","a1","甲田","コウダ",34,41.7,132,45.6,185,"","","",NA,NA
950,67,"Miiri","a1","三入","ミイリ",34,32.7,132,31.8,70,"2001年12月19日までの地点名「可部」","","",NA,NA
951,67,"Fuchuu","a1","府中","フチュウ",34,33.7,133,13.9,70,"","","",NA,NA
952,67,"Kouchi","a1","河内","コウチ",34,28.1,132,53.6,90,"","","",NA,NA
953,67,"Kubi","a1","久比","クビ",34,10.9,132,49.8,4,"","","",NA,NA
1163,67,"Shiwa","a1","志和","シワ",34,29.9,132,39.6,215,"","","",NA,NA
1257,67,"Oodomari","a1","王泊","オオドマリ",34,41.9,132,18.7,525,"","","",NA,NA
1262,67,"Yawata","a1","八幡","ヤワタ",34,42.5,132,10.4,774,"","","",NA,NA
1325,67,"Yuki","a1","油木","ユキ",34,45.8,133,16.7,510,"","","",NA,NA
1326,67,"Hatsukaichitsuta","a1","廿日市津田","ハツカイチツタ",34,21.9,132,11.4,317,"2003年2月28日までの地点名「佐伯」","","",NA,NA
1472,67,"Hongou","a1","本郷","ホンゴウ",34,26.1,132,55.1,331,"","","",NA,NA
1575,67,"Saekiyuki","a1","佐伯湯来","サエキユキ",34,29.9,132,17.4,206,"","","",NA,NA
1579,67,"Tsushimi","a1","都志見","ツシミ",34,38.8,132,26.6,400,"","","",NA,NA
1582,67,"Kimita","a1","君田","キミタ",34,55.7,132,49.8,304,"","","",NA,NA
1583,67,"Midori","a1","美土里","ミドリ",34,43.3,132,39.3,318,"","","",NA,NA
1603,67,"Asuka","a1","安宿","アスカ",34,34,132,50.3,363,"","","",NA,NA
1606,67,"Kureshikamagari","a1","呉市蒲刈","クレシカマガリ",34,9.9,132,44.9,48,"","","",NA,NA
47740,68,"Saigou","s1","西郷","サイゴウ",36,12.2,133,20,26.5,"","","",NA,NA
692,68,"Nishinoshima","a1","西ノ島","ニシノシマ",36,6.6,133,2.4,3,"","","",NA,NA
693,68,"Kashima","a1","鹿島","カシマ",35,31.2,133,1.3,5,"","","",NA,NA
694,68,"Hikawa","a1","斐川","ヒカワ",35,24.8,132,53.4,2,"","","",NA,NA
47741,68,"Matsue","s1","松江","マツエ",35,27.4,133,3.9,16.9,"","","",NA,NA
696,68,"Daitou","a1","大東","ダイトウ",35,19.1,132,57.9,56,"","","",NA,NA
697,68,"Ooda","a1","大田","オオダ",35,11.4,132,29.8,30,"","","",NA,NA
698,68,"Kakeya","a1","掛合","カケヤ",35,11.8,132,48.9,215,"","","",NA,NA
699,68,"Yokota","a1","横田","ヨコタ",35,10.4,133,6.2,369,"","","",NA,NA
700,68,"Azumayama","a1","吾妻山","アヅマヤマ",35,4,133,2.2,1012,"","","",NA,NA
701,68,"Kawamoto","a1","川本","カワモト",34,58.6,132,29.5,132,"","","",NA,NA
47755,68,"Hamada","s1","浜田","ハマダ",34,53.8,132,4.2,19,"","","",NA,NA
703,68,"Misumi","a1","三隅","ミスミ",34,47.3,131,57.5,11,"","","",NA,NA
704,68,"Masuda","a1","益田","マスダ",34,40.6,131,50.6,4,"","","",NA,NA
705,68,"Hijiriyama","a1","聖山","ヒジリヤマ",34,38.2,132,8.7,1112,"","","",NA,NA
706,68,"Tokusagamine","a1","十種峯","トクサガミネ",34,26.4,131,41.7,902,"","","",NA,NA
707,68,"Tsuwano","a1","津和野","ツワノ",34,27.7,131,46.2,165,"","","",NA,NA
954,68,"Sada","a1","佐田","サダ",35,13.3,132,43.4,100,"","","",NA,NA
1093,68,"Sakurae","a1","桜江","サクラエ",34,57.2,132,20,32,"","","",NA,NA
1094,68,"Mizuho","a1","瑞穂","ミズホ",34,51.2,132,31.8,327,"","","",NA,NA
1095,68,"Hakuta","a1","伯太","ハクタ",35,21,133,16.4,23,"","","",NA,NA
1175,68,"Haza","a1","波佐","ハザ",34,46.8,132,11.8,370,"","","",NA,NA
1176,68,"Hikimi","a1","匹見","ヒキミ",34,34.3,132,1,259,"","","",NA,NA
1307,68,"Ama","a1","海士","アマ",36,5.8,133,5.8,3,"","","",NA,NA
1310,68,"Izumo","a1","出雲","イズモ",35,19.9,132,43.8,20,"","","",NA,NA
1320,68,"Akana","a1","赤名","アカナ",35,0.1,132,42.7,444,"","","",NA,NA
1321,68,"Yasaka","a1","弥栄","ヤサカ",34,46.6,132,6.5,380,"","","",NA,NA
1322,68,"Muikaichi","a1","六日市","ムイカイチ",34,21.2,131,56.1,311,"","","",NA,NA
1336,68,"Fukumitsu","a1","福光","フクミツ",35,4.2,132,20,8,"","","",NA,NA
1362,68,"Harayama","a1","原山","ハラヤマ",34,51.9,132,24.3,741,"","","",NA,NA
1473,68,"Saigoumisaki","a1","西郷岬","サイゴウミサキ",36,10.7,133,19.4,80,"","","",NA,NA
1474,68,"Takatsu","a1","高津","タカツ",34,40.5,131,47.4,54,"","","",NA,NA
1592,68,"Yoshika","a1","吉賀","ヨシカ",34,23.5,131,53.6,250,"","","",NA,NA
47742,69,"Sakai","s1","境","サカイ",35,32.6,133,14.1,2,"","","",NA,NA
709,69,"Aoya","a1","青谷","アオヤ",35,31.2,133,59.8,13,"","","",NA,NA
47746,69,"Totsutori","s1","鳥取","トツトリ",35,29.2,134,14.3,7.1,"","","",NA,NA
711,69,"Iwai","a1","岩井","イワイ",35,33.5,134,21.6,19,"","","",NA,NA
47744,69,"Yonago","s1","米子","ヨナゴ",35,26,133,20.3,6.5,"","","",NA,NA
713,69,"Kurayoshi","a1","倉吉","クラヨシ",35,28.4,133,50.3,8,"","","",NA,NA
714,69,"Sugetawara","a1","菅俵原","スゲタワラ",35,25.1,133,59.3,713,"","","",NA,NA
715,69,"Reisekisan","a1","霊石山","レイセキサン",35,24.7,134,12.8,320,"","","",NA,NA
716,69,"Daisen","a1","大山","ダイセン",35,23.6,133,32.2,875,"","","",NA,NA
717,69,"Kotouyama","a1","古峠山","コトウヤマ",35,16.1,133,26.3,594,"","","",NA,NA
718,69,"Chizu","a1","智頭","チズ",35,15.8,134,14.4,182,"","","",NA,NA
938,69,"Nichinan","a1","日南","ニチナン",35,9.9,133,19.3,290,"","","",NA,NA
1177,69,"Sekigane","a1","関金","セキガネ",35,22.7,133,45.4,150,"","","",NA,NA
1178,69,"Wakasa","a1","若桜","ワカサ",35,20,134,24.3,231,"","","",NA,NA
1231,69,"Shiotsu","a1","塩津","シオツ",35,31.4,133,34,15,"2007年3月31日までの地点名「下市」","","",NA,NA
1304,69,"Chaya","a1","茶屋","チャヤ",35,11.2,133,13.8,490,"","","",NA,NA
1385,69,"Saji","a1","佐治","サジ",35,19.7,134,6.8,210,"","","",NA,NA
1389,69,"Ebi","a1","江尾","エビ",35,17.3,133,29,155,"","","",NA,NA
1391,69,"Shikano","a1","鹿野","シカノ",35,24.8,134,1,210,"","","",NA,NA
1519,69,"Koyama","a1","湖山","コヤマ",35,31.8,134,9.9,15,"","","",NA,NA
719,71,"Taisanji","a1","大山寺","タイサンジ",34,9.8,134,23.6,690,"","","",NA,NA
720,71,"Ikeda","a1","池田","イケダ",34,1.4,133,47.8,205,"","","",NA,NA
47895,71,"Tokushima","s1","徳島","トクシマ",34,4,134,34.4,1.6,"","","",NA,NA
722,71,"Edayama","a1","江田山","エダヤマ",33,55.3,134,15.9,1100,"","","",NA,NA
723,71,"Tairyuujiyama","a1","太竜寺山","タイリュウジヤマ",33,52.4,134,31.7,600,"","","",NA,NA
724,71,"Hiwasa","a1","日和佐","ヒワサ",33,43.9,134,32.3,3,"","","",NA,NA
725,71,"Shishikui","a1","宍喰","シシクイ",33,33.8,134,18.3,4,"","","",NA,NA
972,71,"Anabuki","a1","穴吹","アナブキ",34,2.4,134,9.4,160,"","","",NA,NA
1098,71,"Fukuharaasahi","a1","福原旭","フクハラアサヒ",33,52.7,134,23.3,290,"","","",NA,NA
1242,71,"Gamouda","a1","蒲生田","ガモウダ",33,50.2,134,44.5,10,"","","",NA,NA
1252,71,"Kyoujou","a1","京上","キョウジョウ",33,52,133,54.2,560,"","","",NA,NA
1327,71,"Handa","a1","半田","ハンダ",33,59.4,134,2.2,228,"","","",NA,NA
1352,71,"Kitou","a1","木頭","キトウ",33,46.3,134,12.3,330,"","","",NA,NA
1358,71,"Asahimaru","a1","旭丸","アサヒマル",33,56,134,19.6,1200,"","","",NA,NA
47894,71,"Tsurugisan","s1","剣山","ツルギサン",33,51.2,134,5.8,1944.8,"","","",NA,NA
1604,71,"Kaiyou","a1","海陽","カイヨウ",33,36.7,134,21.3,5,"","","",NA,NA
726,72,"Uchinomi","a1","内海","ウチノミ",34,28.3,134,16.4,20,"","","",NA,NA
47891,72,"Takamatsu","s1","高松","タカマツ",34,19,134,3.2,8.7,"","","",NA,NA
47890,72,"Tadotsu","s1","多度津","タドツ",34,16.5,133,45.1,3.7,"","","",NA,NA
729,72,"Takinomiya","a1","滝宮","タキノミヤ",34,14.2,133,55.4,60,"","","",NA,NA
730,72,"Hiketa","a1","引田","ヒケタ",34,12.8,134,24.4,12,"","","",NA,NA
731,72,"Ryuuouzan","a1","竜王山","リュウオウザン",34,6.8,134,3,1040,"","","",NA,NA
1239,72,"Saita","a1","財田","サイタ",34,7.2,133,46.3,65,"","","",NA,NA
1475,72,"Kounan","a1","香南","コウナン",34,12.8,134,0.9,185,"","","",NA,NA
732,73,"Oomishima","a1","大三島","オオミシマ",34,15,133,0.4,9,"","","",NA,NA
733,73,"Tamagawa","a1","玉川","タマガワ",34,1.1,132,56.4,67,"","","",NA,NA
734,73,"Niihama","a1","新居浜","ニイハマ",33,57.6,133,16.9,6,"","","",NA,NA
735,73,"Shikokuchuuou","a1","四国中央","シコクチュウオウ",33,58.9,133,34.9,75,"2009年2月9日までの地点名「三島」","","",NA,NA
47887,73,"Matsuyama","s1","松山","マツヤマ",33,50.6,132,46.6,32.2,"","","",NA,NA
737,73,"Kamihayashi","a1","上林","カミハヤシ",33,44.3,132,53.4,460,"","","",NA,NA
738,73,"Joujusha","a1","成就社","ジョウジュシャ",33,47.7,133,7.9,1280,"","","",NA,NA
739,73,"Nagahama","a1","長浜","ナガハマ",33,37,132,28.8,4,"","","",NA,NA
740,73,"Nakayama","a1","中山","ナカヤマ",33,38.3,132,42.5,163,"","","",NA,NA
741,73,"Kuma","a1","久万","クマ",33,39.8,132,53.7,511,"","","",NA,NA
742,73,"Shishigoetouge","a1","獅子越峠","シシゴエトウゲ",33,32.6,132,49.9,1000,"","","",NA,NA
743,73,"Yawatahama","a1","八幡浜","ヤワタハマ",33,26.9,132,26,8,"","","",NA,NA
47892,73,"Uwajima","s1","宇和島","ウワジマ",33,13.6,132,33.1,2.4,"","","",NA,NA
745,73,"Mishou","a1","御荘","ミショウ",32,57.8,132,34.2,12,"","","",NA,NA
958,73,"Saijou","a1","西条","サイジョウ",33,54.9,133,4.8,4,"2007年2月15日までの地点名「丹原」","","",NA,NA
959,73,"Oozu","a1","大洲","オオズ",33,30.5,132,32.1,20,"","","",NA,NA
960,73,"Misaki","a1","三崎","ミサキ",33,23.2,132,7.3,2,"","","",NA,NA
961,73,"Uwa","a1","宇和","ウワ",33,22,132,30.2,200,"","","",NA,NA
1077,73,"Imabari","a1","今治","イマバリ",34,3.2,132,58.5,27,"","","",NA,NA
1260,73,"Tomisato","a1","富郷","トミサト",33,54.9,133,30.6,310,"","","",NA,NA
1350,73,"Chikanaga","a1","近永","チカナガ",33,15.2,132,40.5,129,"","","",NA,NA
1456,73,"Seto","a1","瀬戸","セト",33,26.8,132,15.4,143,"","","",NA,NA
1521,73,"Matsuyamaminamiyoshida","a1","松山南吉田","マツヤマミナミヨシダ",33,49.6,132,41.9,4,"","","",NA,NA
746,74,"Motoyama","a1","本山","モトヤマ",33,45.2,133,34.5,252,"","","",NA,NA
747,74,"Shigetou","a1","繁藤","シゲトウ",33,40.7,133,41.1,346,"","","",NA,NA
748,74,"Sakawa","a1","佐川","サカワ",33,30.7,133,16.3,80,"","","",NA,NA
749,74,"Naruyama","a1","成山","ナルヤマ",33,35.5,133,24,737,"","","",NA,NA
47893,74,"Kouchi","s1","高知","コウチ",33,34,133,32.9,0.5,"","","",NA,NA
751,74,"Nangoku","a1","南国","ナンゴク",33,35.6,133,38.6,10,"","","",NA,NA
752,74,"Geisei","a1","芸西","ゲイセイ",33,33.1,133,50.3,420,"","","",NA,NA
